ID,ESTACION,FECHA,LONGITUD,LATITUD,ALTITUD,O3,UV_MAX,PP,DEPARTAMENTO,PROVINCIA,DISTRITO,UBIGEO,FECHA_CORTE
2862,MARCAPOMACOCHA,20230401,-76.32508,-11.40443,4443,,12,1.8,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2863,MARCAPOMACOCHA,20230402,-76.32508,-11.40443,4443,244.2,11,0.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2864,MARCAPOMACOCHA,20230403,-76.32508,-11.40443,4443,243.6,11,2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2865,MARCAPOMACOCHA,20230404,-76.32508,-11.40443,4443,244.6,13,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2866,MARCAPOMACOCHA,20230405,-76.32508,-11.40443,4443,244,12,7.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2867,MARCAPOMACOCHA,20230406,-76.32508,-11.40443,4443,246.1,12,1.4,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2868,MARCAPOMACOCHA,20230407,-76.32508,-11.40443,4443,240,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2869,MARCAPOMACOCHA,20230408,-76.32508,-11.40443,4443,239.2,11,0.6,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2870,MARCAPOMACOCHA,20230409,-76.32508,-11.40443,4443,,8,5.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2871,MARCAPOMACOCHA,20230410,-76.32508,-11.40443,4443,245.5,9,3.6,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2872,MARCAPOMACOCHA,20230411,-76.32508,-11.40443,4443,243.6,9,1.6,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2873,MARCAPOMACOCHA,20230412,-76.32508,-11.40443,4443,243.2,13,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2874,MARCAPOMACOCHA,20230413,-76.32508,-11.40443,4443,243.4,12,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2875,MARCAPOMACOCHA,20230414,-76.32508,-11.40443,4443,,12,4.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2876,MARCAPOMACOCHA,20230415,-76.32508,-11.40443,4443,242.9,12,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2877,MARCAPOMACOCHA,20230416,-76.32508,-11.40443,4443,247.2,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2878,MARCAPOMACOCHA,20230417,-76.32508,-11.40443,4443,240.4,3,11.8,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2879,MARCAPOMACOCHA,20230418,-76.32508,-11.40443,4443,242.1,8,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2880,MARCAPOMACOCHA,20230419,-76.32508,-11.40443,4443,243.7,12,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2881,MARCAPOMACOCHA,20230420,-76.32508,-11.40443,4443,244.2,8,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2882,MARCAPOMACOCHA,20230421,-76.32508,-11.40443,4443,243,12,8.6,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2883,MARCAPOMACOCHA,20230422,-76.32508,-11.40443,4443,245.1,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2884,MARCAPOMACOCHA,20230423,-76.32508,-11.40443,4443,243.9,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2885,MARCAPOMACOCHA,20230424,-76.32508,-11.40443,4443,242.1,3,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2886,MARCAPOMACOCHA,20230425,-76.32508,-11.40443,4443,238.5,9,0.6,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2887,MARCAPOMACOCHA,20230426,-76.32508,-11.40443,4443,242.6,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2888,MARCAPOMACOCHA,20230427,-76.32508,-11.40443,4443,244,11,0.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2889,MARCAPOMACOCHA,20230428,-76.32508,-11.40443,4443,243.5,8,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2890,MARCAPOMACOCHA,20230429,-76.32508,-11.40443,4443,244.7,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2891,MARCAPOMACOCHA,20230430,-76.32508,-11.40443,4443,243.5,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2892,MARCAPOMACOCHA,20230501,-76.32508,-11.40443,4443,243.2,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2893,MARCAPOMACOCHA,20230502,-76.32508,-11.40443,4443,243.1,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2894,MARCAPOMACOCHA,20230503,-76.32508,-11.40443,4443,238.6,7,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2895,MARCAPOMACOCHA,20230504,-76.32508,-11.40443,4443,239.1,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2896,MARCAPOMACOCHA,20230505,-76.32508,-11.40443,4443,241.1,7,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2897,MARCAPOMACOCHA,20230506,-76.32508,-11.40443,4443,239.4,10,4.6,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2898,MARCAPOMACOCHA,20230507,-76.32508,-11.40443,4443,240,8,4.4,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2899,MARCAPOMACOCHA,20230508,-76.32508,-11.40443,4443,242.8,8,8.4,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2900,MARCAPOMACOCHA,20230509,-76.32508,-11.40443,4443,240.1,10,10.4,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2901,MARCAPOMACOCHA,20230510,-76.32508,-11.40443,4443,243.1,9,0.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2902,MARCAPOMACOCHA,20230511,-76.32508,-11.40443,4443,243,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2903,MARCAPOMACOCHA,20230512,-76.32508,-11.40443,4443,243.9,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2904,MARCAPOMACOCHA,20230513,-76.32508,-11.40443,4443,244.1,10,3,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2905,MARCAPOMACOCHA,20230514,-76.32508,-11.40443,4443,244.7,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2906,MARCAPOMACOCHA,20230515,-76.32508,-11.40443,4443,243.5,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2907,MARCAPOMACOCHA,20230516,-76.32508,-11.40443,4443,244.5,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2908,MARCAPOMACOCHA,20230517,-76.32508,-11.40443,4443,241.7,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2909,MARCAPOMACOCHA,20230518,-76.32508,-11.40443,4443,240.6,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2910,MARCAPOMACOCHA,20230519,-76.32508,-11.40443,4443,243.4,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2911,MARCAPOMACOCHA,20230520,-76.32508,-11.40443,4443,241.2,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2912,MARCAPOMACOCHA,20230521,-76.32508,-11.40443,4443,241,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2913,MARCAPOMACOCHA,20230522,-76.32508,-11.40443,4443,244.2,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2914,MARCAPOMACOCHA,20230523,-76.32508,-11.40443,4443,240.5,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2915,MARCAPOMACOCHA,20230524,-76.32508,-11.40443,4443,240.8,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2916,MARCAPOMACOCHA,20230525,-76.32508,-11.40443,4443,240.2,7,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2917,MARCAPOMACOCHA,20230526,-76.32508,-11.40443,4443,237.2,9,4.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2918,MARCAPOMACOCHA,20230527,-76.32508,-11.40443,4443,238.2,8,2.4,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2919,MARCAPOMACOCHA,20230528,-76.32508,-11.40443,4443,242.7,5,2.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2920,MARCAPOMACOCHA,20230529,-76.32508,-11.40443,4443,243,8,0.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2921,MARCAPOMACOCHA,20230530,-76.32508,-11.40443,4443,243,9,0.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2922,MARCAPOMACOCHA,20230531,-76.32508,-11.40443,4443,244.5,8,0.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2923,MARCAPOMACOCHA,20230601,-76.32508,-11.40443,4443,242.4,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2924,MARCAPOMACOCHA,20230602,-76.32508,-11.40443,4443,241.7,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2925,MARCAPOMACOCHA,20230603,-76.32508,-11.40443,4443,244,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2926,MARCAPOMACOCHA,20230604,-76.32508,-11.40443,4443,244.5,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2927,MARCAPOMACOCHA,20230605,-76.32508,-11.40443,4443,243.4,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2928,MARCAPOMACOCHA,20230606,-76.32508,-11.40443,4443,249.7,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2929,MARCAPOMACOCHA,20230607,-76.32508,-11.40443,4443,244.6,8,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2930,MARCAPOMACOCHA,20230608,-76.32508,-11.40443,4443,244,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2931,MARCAPOMACOCHA,20230609,-76.32508,-11.40443,4443,244.6,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2932,MARCAPOMACOCHA,20230610,-76.32508,-11.40443,4443,241.3,7,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2933,MARCAPOMACOCHA,20230611,-76.32508,-11.40443,4443,243.3,7,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2934,MARCAPOMACOCHA,20230612,-76.32508,-11.40443,4443,244.8,8,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2935,MARCAPOMACOCHA,20230613,-76.32508,-11.40443,4443,241.3,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2936,MARCAPOMACOCHA,20230614,-76.32508,-11.40443,4443,241.2,7,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2937,MARCAPOMACOCHA,20230615,-76.32508,-11.40443,4443,240.7,8,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2938,MARCAPOMACOCHA,20230616,-76.32508,-11.40443,4443,,5,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2939,MARCAPOMACOCHA,20230617,-76.32508,-11.40443,4443,,9,0.4,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2940,MARCAPOMACOCHA,20230618,-76.32508,-11.40443,4443,242.4,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2941,MARCAPOMACOCHA,20230619,-76.32508,-11.40443,4443,244.7,8,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2942,MARCAPOMACOCHA,20230620,-76.32508,-11.40443,4443,245.5,8,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2943,MARCAPOMACOCHA,20230621,-76.32508,-11.40443,4443,245.5,8,0.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2944,MARCAPOMACOCHA,20230622,-76.32508,-11.40443,4443,244.8,8,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2945,MARCAPOMACOCHA,20230623,-76.32508,-11.40443,4443,242.9,8,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2946,MARCAPOMACOCHA,20230624,-76.32508,-11.40443,4443,243.4,8,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2947,MARCAPOMACOCHA,20230625,-76.32508,-11.40443,4443,242,8,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2948,MARCAPOMACOCHA,20230626,-76.32508,-11.40443,4443,244.7,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2949,MARCAPOMACOCHA,20230627,-76.32508,-11.40443,4443,243.5,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2950,MARCAPOMACOCHA,20230628,-76.32508,-11.40443,4443,243.5,8,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2951,MARCAPOMACOCHA,20230629,-76.32508,-11.40443,4443,240.8,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2952,MARCAPOMACOCHA,20230630,-76.32508,-11.40443,4443,245.9,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2953,MARCAPOMACOCHA,20230701,-76.32508,-11.40443,4443,239.6,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2954,MARCAPOMACOCHA,20230702,-76.32508,-11.40443,4443,241.2,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2955,MARCAPOMACOCHA,20230703,-76.32508,-11.40443,4443,243.8,8,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2956,MARCAPOMACOCHA,20230704,-76.32508,-11.40443,4443,241.3,8,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2957,MARCAPOMACOCHA,20230705,-76.32508,-11.40443,4443,241.5,8,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2958,MARCAPOMACOCHA,20230706,-76.32508,-11.40443,4443,246.2,8,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2959,MARCAPOMACOCHA,20230707,-76.32508,-11.40443,4443,244.6,8,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2960,MARCAPOMACOCHA,20230708,-76.32508,-11.40443,4443,243.8,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2961,MARCAPOMACOCHA,20230709,-76.32508,-11.40443,4443,241.6,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2962,MARCAPOMACOCHA,20230710,-76.32508,-11.40443,4443,241.7,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2963,MARCAPOMACOCHA,20230711,-76.32508,-11.40443,4443,240.5,9,0.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2964,MARCAPOMACOCHA,20230712,-76.32508,-11.40443,4443,237.6,9,6.6,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2965,MARCAPOMACOCHA,20230713,-76.32508,-11.40443,4443,240.1,9,5.6,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2966,MARCAPOMACOCHA,20230714,-76.32508,-11.40443,4443,244.5,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2967,MARCAPOMACOCHA,20230715,-76.32508,-11.40443,4443,245.9,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2968,MARCAPOMACOCHA,20230716,-76.32508,-11.40443,4443,241.8,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2969,MARCAPOMACOCHA,20230717,-76.32508,-11.40443,4443,240.9,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2970,MARCAPOMACOCHA,20230718,-76.32508,-11.40443,4443,243.5,9,0.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2971,MARCAPOMACOCHA,20230719,-76.32508,-11.40443,4443,245,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2972,MARCAPOMACOCHA,20230720,-76.32508,-11.40443,4443,241.1,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2973,MARCAPOMACOCHA,20230721,-76.32508,-11.40443,4443,238.9,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2974,MARCAPOMACOCHA,20230722,-76.32508,-11.40443,4443,242.9,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2975,MARCAPOMACOCHA,20230723,-76.32508,-11.40443,4443,241.8,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2976,MARCAPOMACOCHA,20230724,-76.32508,-11.40443,4443,240.9,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2977,MARCAPOMACOCHA,20230725,-76.32508,-11.40443,4443,246.4,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2978,MARCAPOMACOCHA,20230726,-76.32508,-11.40443,4443,241.5,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2979,MARCAPOMACOCHA,20230727,-76.32508,-11.40443,4443,244.1,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2980,MARCAPOMACOCHA,20230728,-76.32508,-11.40443,4443,243,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2981,MARCAPOMACOCHA,20230729,-76.32508,-11.40443,4443,240.6,9,0.6,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2982,MARCAPOMACOCHA,20230730,-76.32508,-11.40443,4443,242.4,10,0.8,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2983,MARCAPOMACOCHA,20230731,-76.32508,-11.40443,4443,240.7,10,0.4,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2984,MARCAPOMACOCHA,20230801,-76.32508,-11.40443,4443,,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2985,MARCAPOMACOCHA,20230802,-76.32508,-11.40443,4443,,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2986,MARCAPOMACOCHA,20230803,-76.32508,-11.40443,4443,244.7,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2987,MARCAPOMACOCHA,20230804,-76.32508,-11.40443,4443,244.5,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2988,MARCAPOMACOCHA,20230805,-76.32508,-11.40443,4443,242.5,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2989,MARCAPOMACOCHA,20230806,-76.32508,-11.40443,4443,247.1,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2990,MARCAPOMACOCHA,20230807,-76.32508,-11.40443,4443,245.4,8,3.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2991,MARCAPOMACOCHA,20230808,-76.32508,-11.40443,4443,241.3,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2992,MARCAPOMACOCHA,20230809,-76.32508,-11.40443,4443,246.4,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2993,MARCAPOMACOCHA,20230810,-76.32508,-11.40443,4443,241.9,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2994,MARCAPOMACOCHA,20230811,-76.32508,-11.40443,4443,244,10,1.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2995,MARCAPOMACOCHA,20230812,-76.32508,-11.40443,4443,241.9,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2996,MARCAPOMACOCHA,20230813,-76.32508,-11.40443,4443,240.8,9,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2997,MARCAPOMACOCHA,20230814,-76.32508,-11.40443,4443,241.4,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2998,MARCAPOMACOCHA,20230815,-76.32508,-11.40443,4443,240.1,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
2999,MARCAPOMACOCHA,20230816,-76.32508,-11.40443,4443,243.6,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3000,MARCAPOMACOCHA,20230817,-76.32508,-11.40443,4443,243.6,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3001,MARCAPOMACOCHA,20230818,-76.32508,-11.40443,4443,244.1,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3002,MARCAPOMACOCHA,20230819,-76.32508,-11.40443,4443,243.7,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3003,MARCAPOMACOCHA,20230820,-76.32508,-11.40443,4443,243.5,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3004,MARCAPOMACOCHA,20230821,-76.32508,-11.40443,4443,246.8,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3005,MARCAPOMACOCHA,20230822,-76.32508,-11.40443,4443,244,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3006,MARCAPOMACOCHA,20230823,-76.32508,-11.40443,4443,244.9,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3007,MARCAPOMACOCHA,20230824,-76.32508,-11.40443,4443,242.8,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3008,MARCAPOMACOCHA,20230825,-76.32508,-11.40443,4443,239.5,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3009,MARCAPOMACOCHA,20230826,-76.32508,-11.40443,4443,241.4,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3010,MARCAPOMACOCHA,20230827,-76.32508,-11.40443,4443,240.9,12,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3011,MARCAPOMACOCHA,20230828,-76.32508,-11.40443,4443,242.3,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3012,MARCAPOMACOCHA,20230829,-76.32508,-11.40443,4443,246,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3013,MARCAPOMACOCHA,20230830,-76.32508,-11.40443,4443,241,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3014,MARCAPOMACOCHA,20230831,-76.32508,-11.40443,4443,239.9,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3015,MARCAPOMACOCHA,20230901,-76.32508,-11.40443,4443,242.1,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3016,MARCAPOMACOCHA,20230902,-76.32508,-11.40443,4443,249,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3017,MARCAPOMACOCHA,20230903,-76.32508,-11.40443,4443,244,10,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3018,MARCAPOMACOCHA,20230904,-76.32508,-11.40443,4443,240.6,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3019,MARCAPOMACOCHA,20230905,-76.32508,-11.40443,4443,242,8,0.8,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3020,MARCAPOMACOCHA,20230906,-76.32508,-11.40443,4443,242.5,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3021,MARCAPOMACOCHA,20230907,-76.32508,-11.40443,4443,246.3,11,0.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3022,MARCAPOMACOCHA,20230908,-76.32508,-11.40443,4443,245.5,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3023,MARCAPOMACOCHA,20230909,-76.32508,-11.40443,4443,242.3,10,1.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3024,MARCAPOMACOCHA,20230910,-76.32508,-11.40443,4443,241.4,8,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3025,MARCAPOMACOCHA,20230911,-76.32508,-11.40443,4443,245.3,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3026,MARCAPOMACOCHA,20230912,-76.32508,-11.40443,4443,248,12,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3027,MARCAPOMACOCHA,20230913,-76.32508,-11.40443,4443,246,8,3,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3028,MARCAPOMACOCHA,20230914,-76.32508,-11.40443,4443,246.3,11,4.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3029,MARCAPOMACOCHA,20230915,-76.32508,-11.40443,4443,242.4,9,3.4,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3030,MARCAPOMACOCHA,20230916,-76.32508,-11.40443,4443,246.4,12,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3031,MARCAPOMACOCHA,20230917,-76.32508,-11.40443,4443,242.6,10,1.8,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3032,MARCAPOMACOCHA,20230918,-76.32508,-11.40443,4443,242.3,12,2.8,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3033,MARCAPOMACOCHA,20230919,-76.32508,-11.40443,4443,245.7,10,5.4,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3034,MARCAPOMACOCHA,20230920,-76.32508,-11.40443,4443,246.6,13,8.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3035,MARCAPOMACOCHA,20230921,-76.32508,-11.40443,4443,239.4,8,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3036,MARCAPOMACOCHA,20230922,-76.32508,-11.40443,4443,248.9,12,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3037,MARCAPOMACOCHA,20230923,-76.32508,-11.40443,4443,246.5,13,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3038,MARCAPOMACOCHA,20230924,-76.32508,-11.40443,4443,245.1,12,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3039,MARCAPOMACOCHA,20230925,-76.32508,-11.40443,4443,247.3,12,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3040,MARCAPOMACOCHA,20230926,-76.32508,-11.40443,4443,247,11,0,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3041,MARCAPOMACOCHA,20230927,-76.32508,-11.40443,4443,245.1,11,13.4,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3042,MARCAPOMACOCHA,20230928,-76.32508,-11.40443,4443,240.6,13,3,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3043,MARCAPOMACOCHA,20230929,-76.32508,-11.40443,4443,244,7,0.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3044,MARCAPOMACOCHA,20230930,-76.32508,-11.40443,4443,242.4,7,5.6,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3045,MARCAPOMACOCHA,20231001,-76.32508,-11.40443,4443,244.6,9,5,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3046,MARCAPOMACOCHA,20231002,-76.32508,-11.40443,4443,247.9,12,15,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3047,MARCAPOMACOCHA,20231003,-76.32508,-11.40443,4443,245.3,7,2.4,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
3048,MARCAPOMACOCHA,20231004,-76.32508,-11.40443,4443,246.2,11,0.2,JUNIN,YAULI,MARCAPOMACOCHA,120804,20240531
